id,significant,heatmap_order,desc,type,Description,representation_all,Coral,Higher,Hypomyces_Cladobotryum,Leafcutter,Lower,<NA>
MER0356205,TRUE,489,NA,MEROPS,NA,0.15555555555555556,NA,NA,0.6666666666666666,NA,NA,0.29411764705882354
MER0384103,TRUE,490,NA,MEROPS,NA,0.15555555555555556,NA,NA,0.6666666666666666,NA,NA,0.29411764705882354
GH43_14,FALSE,491,NA,NA,NA,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
SED1_ARTOC,FALSE,492,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence (By similarity).,VIRULENCE,NA,0.13333333333333333,NA,NA,0.3333333333333333,NA,NA,0.29411764705882354
MER0425754,TRUE,493,NA,MEROPS,NA,0.06666666666666667,NA,NA,0.3333333333333333,NA,NA,0.11764705882352941
MER1070883,TRUE,494,NA,MEROPS,NA,0.1111111111111111,NA,NA,0.6666666666666666,NA,NA,0.17647058823529413
MER0624820,FALSE,495,NA,MEROPS,NA,0.13333333333333333,NA,NA,1,NA,NA,0.17647058823529413
C0S1U9_PARBP,FALSE,496,Unknown,VIRULENCE,NA,0.1111111111111111,NA,NA,0.6666666666666666,NA,NA,0.17647058823529413
MER0295437,FALSE,497,NA,MEROPS,NA,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
MCPA_ARTBC,FALSE,498,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.17777777777777778,NA,NA,NA,0.2222222222222222,NA,0.35294117647058826
MER0032566,TRUE,499,NA,MEROPS,NA,0.15555555555555556,NA,NA,NA,NA,NA,0.4117647058823529
SUB8_ARTOC,TRUE,500,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0295896,TRUE,501,NA,MEROPS,NA,0.15555555555555556,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.23529411764705882
MER0383814,TRUE,502,NA,MEROPS,NA,0.15555555555555556,0.3333333333333333,NA,NA,NA,0.25,0.23529411764705882
abH31,FALSE,503,NA,LED,NA,0.28888888888888886,0.5,NA,0.6666666666666666,NA,0.25,0.4117647058823529
CUTI_ERYGR,FALSE,504,FUNCTION: Catalyzes the hydrolysis of cutin,VIRULENCE,NA,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.1111111111111111,NA,0.23529411764705882
MER1073614,TRUE,505,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1058581,TRUE,506,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
GH43_30,TRUE,507,NA,NA,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
GH51,TRUE,508,"endoglucanase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-xylosidase (EC 3.2.1.37); alpha-L-arabinofuranosidase (EC 3.2.1.55)",CAZYME,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MEP1_ASPFC,TRUE,509,FUNCTION: Secreted metalloproteinase that allows assimilation of proteinaceous substrates. Plays a pivotal role as a pathogenicity determinant during infections and contributes to the ability of the pathogen to persist within the mammalian host (By similarity).,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0383609,TRUE,510,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0881738,TRUE,511,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1095177,TRUE,512,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1068984,TRUE,513,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0975367,TRUE,514,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0549739,TRUE,515,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0211309,TRUE,516,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0383880,TRUE,517,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1178638,TRUE,518,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
Q5IFQ6_CRYNV,TRUE,519,FUNCTION: Destroys radicals which are normally produced within the cells and which are toxic to biological systems (By similarity).,VIRULENCE,NA,0.08888888888888889,NA,NA,0.3333333333333333,NA,NA,0.17647058823529413
A4ULJ0_MYCGR,FALSE,520,COFACTOR: Heme group (By similarity).,VIRULENCE,NA,0.06666666666666667,0.16666666666666666,NA,NA,NA,NA,0.11764705882352941
MER0985053,FALSE,521,NA,MEROPS,NA,0.06666666666666667,0.16666666666666666,NA,NA,NA,NA,0.11764705882352941
3002892,FALSE,522,otr(B),CARD,otr(B) is a tetracycline resistance efflux pump found in Streptomyces rimosus,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
A3LNY8_PICST,TRUE,523,Unknown,VIRULENCE,NA,0.044444444444444446,0.16666666666666666,NA,NA,NA,NA,0.058823529411764705
MER1047786,TRUE,524,NA,MEROPS,NA,0.044444444444444446,NA,0.16666666666666666,NA,NA,NA,0.058823529411764705
MER0425491,FALSE,525,NA,MEROPS,NA,0.4666666666666667,1,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,NA
Q59WE5_CANAL,FALSE,526,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.5111111111111111,0.8333333333333334,1,0.6666666666666666,0.6666666666666666,1,NA
MER0204874,FALSE,527,NA,MEROPS,NA,0.4,0.6666666666666666,0.8333333333333334,NA,0.4444444444444444,0.75,0.11764705882352941
SUB4A_COCP7,FALSE,528,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,serine protease that initiate the nucleophilic attack on the peptide (amide) bond through a serine residue at the active site.,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,1,NA
MER0065989,FALSE,529,NA,MEROPS,NA,0.17777777777777778,0.16666666666666666,0.5,0.3333333333333333,NA,0.75,NA
OPSB_ARTBC,FALSE,530,FUNCTION: Probable GPI-anchored aspartic-type endopeptidase which contributes to virulence (By similarity).,VIRULENCE,NA,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,NA,0.5,0.058823529411764705
PL1_2,TRUE,531,NA,NA,NA,0.6,1,1,NA,1,0.5,0.23529411764705882
PL1_4,TRUE,532,NA,NA,NA,0.5333333333333333,0.8333333333333334,1,NA,0.8888888888888888,0.5,0.17647058823529413
MER0383705,TRUE,533,NA,MEROPS,NA,0.5777777777777777,0.3333333333333333,0.8333333333333334,0.6666666666666666,1,0.75,0.29411764705882354
MER0384160,TRUE,534,NA,MEROPS,NA,0.6666666666666666,0.8333333333333334,1,1,0.7777777777777778,1,0.29411764705882354
A4QVD7_MAGO7,FALSE,535,Unknown,VIRULENCE,NA,0.4888888888888889,0.5,0.8333333333333334,1,0.6666666666666666,1,0.058823529411764705
O60038_CLAPU,FALSE,536,FUNCTION: Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide (By similarity).,VIRULENCE,NA,0.4444444444444444,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8888888888888888,NA,NA
MER0305119,FALSE,537,NA,MEROPS,NA,0.4444444444444444,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.75,NA
MER0383730,FALSE,538,NA,MEROPS,NA,0.4888888888888889,0.3333333333333333,0.8333333333333334,0.6666666666666666,1,1,NA
Q8J0E1_CLAPU,FALSE,539,CATALYTIC ACTIVITY: ATP + a protein = ADP + a phosphoprotein.,VIRULENCE,NA,0.37777777777777777,0.5,0.8333333333333334,NA,0.8888888888888888,0.25,NA
GH17,FALSE,540,"glucan endo-1,3-beta-glucosidase (EC 3.2.1.39); glucan 1,3-beta-glucosidase (EC 3.2.1.58); licheninase (EC 3.2.1.73); ABA-specific beta-glucosidase (EC 3.2.1.175); beta-1,3-glucanosyltransglycosylase (EC 2.4.1.-)",CAZYME,NA,0.4888888888888889,0.8333333333333334,0.6666666666666666,NA,1,0.75,0.058823529411764705
MER0228949,FALSE,541,NA,MEROPS,NA,0.4666666666666667,0.8333333333333334,1,NA,1,0.25,NA
Q59NP5_CANAL,FALSE,542,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.4888888888888889,0.6666666666666666,0.6666666666666666,0.3333333333333333,1,1,NA
MER1143003,FALSE,543,NA,MEROPS,NA,0.5111111111111111,1,0.8333333333333334,0.3333333333333333,0.8888888888888888,0.75,NA
MER1254858,FALSE,544,NA,MEROPS,NA,0.5333333333333333,0.5,1,0.6666666666666666,1,1,NA
MER0109583,FALSE,545,NA,MEROPS,NA,0.5333333333333333,0.6666666666666666,1,0.3333333333333333,0.8888888888888888,1,0.058823529411764705
MER1175944,TRUE,546,NA,MEROPS,NA,0.5333333333333333,1,1,NA,0.8888888888888888,1,NA
MER1297562,TRUE,547,NA,MEROPS,NA,0.5777777777777777,1,1,0.3333333333333333,1,1,NA
Q2I0M6_CERNC,TRUE,548,Unknown,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,0.2222222222222222,NA,0.058823529411764705
MCPA_TRIEQ,TRUE,549,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,0.3333333333333333,NA,NA
3004589,TRUE,550,tet(53),CARD,A tetracycline inactivating enzyme. A flavoenzyme capable of degrading tetracycline antibiotics.,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
MER0067170,TRUE,551,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
MEP7_ARTBC,TRUE,552,FUNCTION: Secreted metalloproteinase that allows assimilation of proteinaceous substrates. Plays a pivotal role as a pathogenicity determinant during infections and contributes to the ability of the pathogen to persist within the mammalian host (By similarity).,VIRULENCE,NA,0.15555555555555556,NA,0.16666666666666666,NA,0.5555555555555556,NA,0.058823529411764705
Q4WQJ0_ASPFU,TRUE,553,CATALYTIC ACTIVITY: Thioredoxin + NADP(+) = thioredoxin disulfide + NADPH.,VIRULENCE,NA,0.1111111111111111,NA,NA,NA,0.5555555555555556,NA,NA
MER1070091,TRUE,554,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,0.5555555555555556,NA,NA
MER1267242,TRUE,555,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,0.5555555555555556,NA,NA
MER0979965,TRUE,556,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
A4R0W3_MAGO7,TRUE,557,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
MER0229521,TRUE,558,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,0.3333333333333333,NA,NA
Q5A661_CANAL,TRUE,559,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.08888888888888889,NA,NA,NA,0.4444444444444444,NA,NA
3003361,TRUE,560,Planobispora rosea EF-Tu mutants conferring resistance to inhibitor GE2270A,CARD,Sequence variants of Planobispora rosea elongation factor Tu that confer resistance to inhibitor GE2270A,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
Q59YF3_CANAL,TRUE,561,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
Q6B971_CRYPA,FALSE,562,SIMILARITY: Contains 1 RGS domain.,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,0.2222222222222222,NA,NA
Q5A762_CANAL,FALSE,563,SIMILARITY: Belongs to the ABC transporter superfamily.,VIRULENCE,NA,0.15555555555555556,NA,NA,NA,0.4444444444444444,NA,0.17647058823529413
MER0296701,FALSE,564,NA,MEROPS,NA,0.15555555555555556,NA,0.16666666666666666,NA,0.6666666666666666,NA,NA
3004032,FALSE,565,tetA(46),CARD,"tetA(46) is a subunit of tetAB(46), a heterodimeric ABC transporter, that is required for conferring tetracycline resistance in Streptococcus australis isolated from the oral cavity.",0.08888888888888889,NA,NA,NA,0.4444444444444444,NA,NA
MER0220675,FALSE,566,NA,MEROPS,NA,0.13333333333333333,NA,0.3333333333333333,NA,0.4444444444444444,NA,NA
PLYB_COLGL,FALSE,567,FUNCTION: Acts as a virulence factor active in plant tissue maceration.,VIRULENCE,NA,0.3333333333333333,0.6666666666666666,0.6666666666666666,NA,0.7777777777777778,NA,NA
MER1228871,FALSE,568,NA,MEROPS,NA,0.3333333333333333,0.3333333333333333,0.8333333333333334,NA,0.8888888888888888,NA,NA
MER0383630,FALSE,569,NA,MEROPS,NA,0.4222222222222222,0.5,1,NA,1,0.25,NA
MER1286597,FALSE,570,NA,MEROPS,NA,0.4,0.5,1,NA,1,NA,NA
MCPA_ARTOC,FALSE,571,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.17777777777777778,NA,0.5,NA,0.5555555555555556,NA,NA
MER0000339,FALSE,572,NA,MEROPS,NA,0.24444444444444444,NA,0.5,0.3333333333333333,0.7777777777777778,NA,NA
DPP4_ASPFU,FALSE,573,FUNCTION: Extracellular dipeptidyl-peptidase which removes N- terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline. Contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.3333333333333333,NA,0.8333333333333334,0.3333333333333333,1,NA,NA
MER1248328,FALSE,574,NA,MEROPS,NA,0.28888888888888886,NA,0.6666666666666666,NA,1,NA,NA
MER0761007,TRUE,575,NA,MEROPS,NA,0.28888888888888886,NA,0.6666666666666666,NA,1,NA,NA
MER1096997,TRUE,576,NA,MEROPS,NA,0.28888888888888886,NA,0.6666666666666666,NA,1,NA,NA
SED2_ARTOC,FALSE,577,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence (By similarity).,VIRULENCE,NA,0.3111111111111111,NA,0.8333333333333334,NA,0.5555555555555556,0.5,0.11764705882352941
SUB6_ARTGP,FALSE,578,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.26666666666666666,0.3333333333333333,NA,NA,0.5555555555555556,NA,0.29411764705882354
MER0296715,FALSE,579,NA,MEROPS,NA,0.3333333333333333,NA,0.5,0.3333333333333333,0.3333333333333333,NA,0.47058823529411764
MER0903139,FALSE,580,NA,MEROPS,NA,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,NA,0.47058823529411764
abH05,FALSE,581,NA,LED,NA,0.2,0.3333333333333333,NA,NA,0.5555555555555556,NA,0.11764705882352941
Q5AM49_CANAL,FALSE,582,Unknown,VIRULENCE,NA,0.28888888888888886,0.3333333333333333,0.5,NA,0.6666666666666666,0.25,0.058823529411764705
MER0626149,FALSE,583,NA,MEROPS,NA,0.24444444444444444,0.3333333333333333,0.5,NA,0.6666666666666666,NA,NA
MER0833534,FALSE,584,NA,MEROPS,NA,0.2222222222222222,0.5,0.5,NA,0.3333333333333333,0.25,NA
MER0024046,FALSE,585,NA,MEROPS,NA,0.15555555555555556,NA,0.16666666666666666,NA,0.6666666666666666,NA,NA
MER0977078,FALSE,586,NA,MEROPS,NA,0.2,NA,NA,NA,1,NA,NA
MER0242200,FALSE,587,NA,MEROPS,NA,0.17777777777777778,NA,0.16666666666666666,NA,0.7777777777777778,NA,NA
Q5A747_CANAL,FALSE,588,COFACTOR: Iron (By similarity).,VIRULENCE,NA,0.13333333333333333,NA,NA,NA,0.6666666666666666,NA,NA
MER0383910,FALSE,589,NA,MEROPS,NA,0.2,NA,NA,NA,0.5555555555555556,NA,0.23529411764705882
SED2_ARTBC,FALSE,590,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence (By similarity).,VIRULENCE,NA,0.37777777777777777,NA,0.3333333333333333,0.3333333333333333,1,0.25,0.23529411764705882
CARP3_CANAL,FALSE,591,CATALYTIC ACTIVITY: Preferential cleavage at the carboxyl of hydrophobic amino acids,VIRULENCE,NA,0.28888888888888886,NA,NA,NA,0.8888888888888888,NA,0.29411764705882354
MER0305143,FALSE,592,NA,MEROPS,NA,0.37777777777777777,0.3333333333333333,0.3333333333333333,NA,1,NA,0.23529411764705882
C4YPV8_CANAW,FALSE,593,Unknown,VIRULENCE,NA,0.3333333333333333,NA,NA,NA,0.7777777777777778,0.25,0.4117647058823529
PL8,FALSE,594,hyaluronate lyase (EC 4.2.2.1); chondroitin AC lyase (EC 4.2.2.5); xanthan lyase (EC 4.2.2.12); chondroitin ABC lyase (EC 4.2.2.20),CAZYME,NA,0.5111111111111111,NA,0.16666666666666666,0.6666666666666666,0.8888888888888888,1,0.47058823529411764
MER0834757,FALSE,595,NA,MEROPS,NA,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,NA,0.058823529411764705
MER0064864,FALSE,596,NA,MEROPS,NA,0.4,0.5,0.16666666666666666,0.3333333333333333,0.8888888888888888,0.5,0.17647058823529413
MER0979722,FALSE,597,NA,MEROPS,NA,0.2222222222222222,0.3333333333333333,0.16666666666666666,NA,0.6666666666666666,0.25,NA
LAP1_ARTOC,FALSE,598,FUNCTION: Extracellular aminopeptidase which contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.4,NA,0.5,0.3333333333333333,0.7777777777777778,0.5,0.29411764705882354
CTSD_ASPFU,FALSE,599,FUNCTION: Secreted aspartic-type endopeptidase which is secreted and contributes to virulence.,VIRULENCE,NA,0.4888888888888889,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.7777777777777778,0.25,0.5294117647058824
MER0785864,FALSE,600,NA,MEROPS,NA,0.4222222222222222,0.3333333333333333,NA,1,0.6666666666666666,0.5,0.35294117647058826
MER0033389,FALSE,601,NA,MEROPS,NA,0.2,NA,0.16666666666666666,0.6666666666666666,0.5555555555555556,NA,0.058823529411764705
MER0296884,FALSE,602,NA,MEROPS,NA,0.37777777777777777,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.11764705882352941
MER1128390,FALSE,603,NA,MEROPS,NA,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8888888888888888,0.5,NA
MER1248034,TRUE,604,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER1073836,TRUE,605,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER1009650,TRUE,606,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER1008241,TRUE,607,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0842434,TRUE,608,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0834062,TRUE,609,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0280073,TRUE,610,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0239537,TRUE,611,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0220952,TRUE,612,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0124599,TRUE,613,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
AA13,TRUE,614,AA13 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of starch with oxidation of C-1 at the site of cleavage has been demonstrated for the LPMO encoded by gene NCU08746 from Neurospora crassa;,CAZYME,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0032723,TRUE,615,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0004239,TRUE,616,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER1175938,TRUE,617,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0402219,TRUE,618,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.6666666666666666,NA,NA,NA
MER0761051,TRUE,619,NA,MEROPS,NA,0.08888888888888889,0.16666666666666666,NA,1,NA,NA,NA
MER0882059,TRUE,620,NA,MEROPS,NA,0.06666666666666667,NA,NA,1,NA,NA,NA
MER0201858,TRUE,621,NA,MEROPS,NA,0.06666666666666667,NA,NA,1,NA,NA,NA
E9F9I6_METAR,TRUE,622,Unknown,VIRULENCE,NA,0.06666666666666667,NA,NA,1,NA,NA,NA
MER0107351,TRUE,623,NA,MEROPS,NA,0.06666666666666667,NA,NA,1,NA,NA,NA
PEPA_ARTBC,TRUE,624,FUNCTION: Secreted aspartic endopeptidase that allows assimilation of proteinaceous substrates. Can catalyze hydrolysis of the major structural proteins of basement membrane,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0848649,TRUE,625,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0306630,TRUE,626,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0287564,TRUE,627,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0213847,TRUE,628,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0090158,TRUE,629,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0073932,TRUE,630,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0064174,TRUE,631,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
F0X720_GROCL,TRUE,632,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0032698,TRUE,633,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
AA1_3,FALSE,634,NA,NA,NA,0.2,NA,NA,NA,NA,0.75,0.35294117647058826
MER0314841,TRUE,635,NA,MEROPS,NA,0.2,NA,0.16666666666666666,NA,NA,1,0.23529411764705882
MER0384340,TRUE,636,NA,MEROPS,NA,0.17777777777777778,NA,NA,NA,NA,1,0.23529411764705882
MER0214563,FALSE,637,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,0.5,0.11764705882352941
MER0760948,FALSE,638,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,0.5,0.17647058823529413
Q00350_COCCA,TRUE,639,CATALYTIC ACTIVITY: Endohydrolysis of (1->4)-beta-D-xylosidic linkages in xylans.,VIRULENCE,NA,0.08888888888888889,0.16666666666666666,0.16666666666666666,NA,NA,0.5,NA
Q6T7C1_MAGGR,TRUE,640,Unknown,VIRULENCE,NA,0.08888888888888889,0.3333333333333333,NA,NA,NA,0.5,NA
Q6IVV6_BOTFU,FALSE,641,Unknown,VIRULENCE,NA,0.15555555555555556,0.6666666666666666,0.16666666666666666,NA,NA,0.5,NA
Q8TGD1_FUSOX,FALSE,642,SIMILARITY: Belongs to the mitochondrial carrier family.,VIRULENCE,NA,0.08888888888888889,0.3333333333333333,NA,NA,NA,0.5,NA
MER0019139,FALSE,643,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,1,NA
MER0090831,FALSE,644,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,0.1111111111111111,0.75,NA
MER0160806,FALSE,645,NA,MEROPS,NA,0.06666666666666667,NA,NA,0.3333333333333333,NA,0.5,NA
CARP_ASPFU,FALSE,646,FUNCTION: Vacuolar aspartic endopeptidase which is probably also secreted and contributes to virulence.,VIRULENCE,NA,0.06666666666666667,NA,NA,0.3333333333333333,NA,0.5,NA
MER1073604,FALSE,647,NA,MEROPS,NA,0.1111111111111111,NA,NA,0.6666666666666666,NA,0.75,NA
SUB7A_COCP7,TRUE,648,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
SED3_TRIVH,TRUE,649,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence (By similarity).,VIRULENCE,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER1248078,TRUE,650,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0976426,TRUE,651,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0954117,TRUE,652,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0693594,TRUE,653,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0313342,TRUE,654,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
LAP5_ARTBC,TRUE,655,FUNCTION: Probable extracellular aminopeptidase which contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0011060,TRUE,656,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0238105,FALSE,657,NA,MEROPS,NA,0.08888888888888889,0.16666666666666666,NA,0.3333333333333333,NA,0.5,NA
MER0402352,FALSE,658,NA,MEROPS,NA,0.15555555555555556,0.3333333333333333,NA,1,NA,0.5,NA
MER0881927,TRUE,659,NA,MEROPS,NA,0.06666666666666667,0.3333333333333333,NA,0.3333333333333333,NA,NA,NA
MER0947474,TRUE,660,NA,MEROPS,NA,0.08888888888888889,0.3333333333333333,NA,0.6666666666666666,NA,NA,NA
C7GMI1_YEAS2,FALSE,661,CATALYTIC ACTIVITY: Thioredoxin + NADP(+) = thioredoxin disulfide + NADPH.,VIRULENCE,NA,0.044444444444444446,0.16666666666666666,NA,NA,NA,0.25,NA
MER0028352,FALSE,662,NA,MEROPS,NA,0.044444444444444446,0.16666666666666666,NA,NA,NA,NA,0.058823529411764705
MER0694303,TRUE,663,NA,MEROPS,NA,0.06666666666666667,0.3333333333333333,0.16666666666666666,NA,NA,NA,NA
MER1251538,TRUE,664,NA,MEROPS,NA,0.08888888888888889,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA
MER1069234,TRUE,665,NA,MEROPS,NA,0.08888888888888889,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA
Q4P8E7_USTMA,TRUE,666,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.06666666666666667,0.3333333333333333,0.16666666666666666,NA,NA,NA,NA
CUTI2_FUSSO,TRUE,667,FUNCTION: Catalyzes the hydrolysis of cutin,VIRULENCE,"cutin: a waxy, water-repellent substance occurring in the cuticle of plants and consisting of highly polymerized esters of fatty acids.",0.06666666666666667,0.3333333333333333,0.16666666666666666,NA,NA,NA,NA
Q9C1I7_MYCGR,TRUE,668,SIMILARITY: Belongs to the ABC transporter superfamily.,VIRULENCE,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
